id	title	description	link	image_link	additional_image_link	availability	price	sale_price	brand	condition	google_product_category	product_type	mpn	gtin	identifier_exists	item_group_id
diwan-e-ghalib-silk-scarf-pocket-square-set	Diwan-E-Ghalib Silk Scarf & Pocket Square Set	The Diwan-E-Ghalib Silk Scarf & Pocket Square Set from Threaditionz is a men's silk scarf & pocket square gift set in black silk inscribed with multicolour Urdu calligraphy of Ghalib's poetry inside a floral border - literary art. Ideal for statement looks, cultural events and gifting — the bold black multi design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Black Multi · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/diwan-e-ghalib-silk-scarf-pocket-square-set	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/diwan-e-ghalib-silk-scarf-pocket-square-set_onbody.png?v=1780233309	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/diwan-e-ghalib-silk-scarf-pocket-square-set_drape.png?v=1780233312,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/39-7.jpg?v=1719831158,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/gulabscarf_d733e8c1-479c-49c9-a29d-7cc0cbf0071d.jpg?v=1719831158,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/39-1_26d3d079-284a-440b-a97f-44b8353e949b.jpg?v=1719831158	in_stock	87.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
TH240002PS	Diwan-E-Ghalib Silk Pocket Square	The Diwan-E-Ghalib Silk Pocket Square from Threaditionz is a men's silk pocket square in black silk inscribed with multicolour Urdu calligraphy of Ghalib's poetry inside a floral border - literary art. Ideal for statement looks, cultural events and gifting — the bold black multi design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Black Multi · Size: 12" x 12"	https://threaditionz.co.uk/product/diwan-e-ghalib-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/39-1_d7c4d5d6-70a4-40fe-97b1-37da3c8e507a.jpg?v=1719831172	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/39-2_69825eff-22b8-48f2-8dee-f52b9607bbc7.jpg?v=1719831172,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/39-3_097f3ba5-1fc8-481d-8882-bded114beecf.jpg?v=1719831172,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/39-4.jpg?v=1719831172	in_stock	22.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240002PS			
gulmohar-silk-scarf-pocket-square-set	Gulmohar Silk Scarf & Pocket Square Set	The Gulmohar Silk Scarf & Pocket Square Set from Threaditionz is a men's silk scarf & pocket square gift set in dark-teal silk with a red Gulmohar floral and gold scrollwork inside a calligraphy border - festive floral luxury. Ideal for weddings, festive events and statement looks — the bold dark teal design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Dark Teal · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/gulmohar-silk-scarf-pocket-square-set	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/gulmohar-silk-scarf-pocket-square-set_onbody.png?v=1780233319	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/gulmohar-silk-scarf-pocket-square-set_drape.png?v=1780233324,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/gulmohar-silk-scarf-_-pocket-square-set.jpg?v=1719831189,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/gulmohar-silk-scarf.jpg?v=1719831189,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/gulmohar-silk-pocket-square01_9eafb8db-c91c-42fa-8d3c-abce708763f6.jpg?v=1719831189	in_stock	87.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
TH240006SC	Gulmohar Silk Scarf	The Gulmohar Silk Scarf from Threaditionz is a men's silk scarf in dark-teal silk with a red Gulmohar floral and gold scrollwork inside a calligraphy border - festive floral luxury. Ideal for weddings, festive events and statement looks — the bold dark teal design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Dark Teal · Size: 8" x 56"	https://threaditionz.co.uk/product/gulmohar-silk-scarf	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/gulmohar-silk-scarf_onbody.png?v=1780233330	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/gulmohar-silk-scarf_drape.png?v=1780233336,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/38-5_b54b358c-728a-41e7-9b3a-8600adb3b0d1.jpg?v=1719831194,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/gulmohar-silk-pocket-square01_377c22ee-0946-4834-8afa-9a1eb869e2f7.jpg?v=1719831194	in_stock	63.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Scarf	TH240006SC			
TH240003PS	Gulmohar Silk Pocket Square	The Gulmohar Silk Pocket Square from Threaditionz is a men's silk pocket square in dark-teal silk with a red Gulmohar floral and gold scrollwork inside a calligraphy border - festive floral luxury. Ideal for weddings, festive events and statement looks — the bold dark teal design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Dark Teal · Size: 12" x 12"	https://threaditionz.co.uk/product/gulmohar-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/gulmohar-silk-pocket-square01_cb78ea43-4c0c-49ad-b52a-f9d05d2a6c10.jpg?v=1719831202	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/gulmohar-silk-pocket-square02.jpg?v=1719831202,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/gulmohar-silk-pocket-square03.jpg?v=1719831202,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/gulmohar-silk-pocket-square04.jpg?v=1719831202	in_stock	22.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240003PS			
TH240022PS	Caput Mortuum Dark Silk Pocket Square	The Caput Mortuum Dark Silk Pocket Square from Threaditionz is a men's silk pocket square in deep oxblood silk with a gold damask medallion - dark opulence. Ideal for weddings, evening wear and festive events — the bold oxblood design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Oxblood · Size: 12" x 12"	https://threaditionz.co.uk/product/caput-mortuum-dark-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/48-1.jpg?v=1719831210	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/48-2.jpg?v=1719831210,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/48-3.jpg?v=1719831210,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/48-4.jpg?v=1719831210	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240022PS			
the-umber-brown-plaid-silk-scarf-pocket-square-set	The Umber Brown Plaid Silk Scarf & Pocket Square Set	The Umber Brown Plaid Silk Scarf & Pocket Square Set from Threaditionz is a men's silk scarf & pocket square gift set in umber-brown and grey plaid check - warm heritage check. Ideal for smart-casual, autumn/winter and daytime events — the bold umber brown design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Umber Brown · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/the-umber-brown-plaid-silk-scarf-pocket-square-set	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/the-umber-brown-plaid-silk-scarf-pocket-square-set_onbody.png?v=1780233342	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/the-umber-brown-plaid-silk-scarf-pocket-square-set_drape.png?v=1780233348,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/43-7.jpg?v=1719831221,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/43-5_5452cc4d-43a4-421b-96c6-b024b7df8b87.jpg?v=1719831221,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/43-1_6dfa4b02-2487-462f-b297-86d5c8c19a14.jpg?v=1719831221	in_stock	82.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
TH240007SC	The Umber Brown Plaid Silk Scarf	The Umber Brown Plaid Silk Scarf from Threaditionz is a men's silk scarf in umber-brown and grey plaid check - warm heritage check. Ideal for smart-casual, autumn/winter and daytime events — the bold umber brown design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Umber Brown · Size: 8" x 56"	https://threaditionz.co.uk/product/the-umber-brown-plaid-silk-scarf	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/the-umber-brown-plaid-silk-scarf_onbody.png?v=1780233354	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/the-umber-brown-plaid-silk-scarf_drape.png?v=1780233360,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/43-5.jpg?v=1719831226,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/43-1_da76a325-501d-4b62-ace3-a2ea6620ed52.jpg?v=1719831226	in_stock	63.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Scarf	TH240007SC			
the-umber-brown-plaid-silk-pocket-square	The Umber Brown Plaid Silk Pocket Square	The Umber Brown Plaid Silk Pocket Square from Threaditionz is a men's silk pocket square in umber-brown and grey plaid check - warm heritage check. Ideal for smart-casual, autumn/winter and daytime events — the bold umber brown design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Umber Brown · Size: 12" x 12"	https://threaditionz.co.uk/product/the-umber-brown-plaid-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/43-1.jpg?v=1719831234	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/43-2.jpg?v=1719831234,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/43-3.jpg?v=1719831234,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/43-4.jpg?v=1719831234	in_stock	18.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square			no	
the-blue-plaid-silk-scarf-pocket-square-set	The Blue Plaid Silk Scarf & Pocket Square Set	The Blue Plaid Silk Scarf & Pocket Square Set from Threaditionz is a men's silk scarf & pocket square gift set in royal-blue and black plaid check - smart heritage check. Ideal for smart-casual, autumn/winter and daytime events — the bold royal blue design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Royal Blue · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/the-blue-plaid-silk-scarf-pocket-square-set	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/the-blue-plaid-silk-scarf-pocket-square-set_onbody.png?v=1780233366	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/the-blue-plaid-silk-scarf-pocket-square-set_drape.png?v=1780233372,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/42-7.jpg?v=1719831244,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/42-5_1235d86c-92b4-4d2b-8dd9-c78a2dde4d4e.jpg?v=1719831244,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/42-4_34d44ce9-33ab-4aec-bf44-59ff9430ef15.jpg?v=1719831244	in_stock	87.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
TH240018PS	The Blue Plaid Silk Pocket Square	The Blue Plaid Silk Pocket Square from Threaditionz is a men's silk pocket square in royal-blue and black plaid check - smart heritage check. Ideal for smart-casual, autumn/winter and daytime events — the bold royal blue design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Royal Blue · Size: 12" x 12"	https://threaditionz.co.uk/product/the-blue-plaid-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/42-4.jpg?v=1719831256	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/42-2_66d2e958-b326-479a-9816-77b387a09abc.jpg?v=1719831256,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/42-3_daa35e67-139e-4679-bc72-25fbfdba2c44.jpg?v=1719831256,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/42-1_0e3fd0c9-01d5-4948-bedb-071353ace1cf.jpg?v=1719831256	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240018PS			
the-yellow-classic-plaid-silk-scarf-pocket-square-set	The Yellow Classic Plaid Silk Scarf & Pocket Square Set	The Yellow Classic Plaid Silk Scarf & Pocket Square Set from Threaditionz is a men's silk scarf & pocket square gift set in yellow-and-black classic plaid check - bold heritage check. Ideal for smart-casual, parties and daytime events — the bold yellow & black design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Yellow & Black · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/the-yellow-classic-plaid-silk-scarf-pocket-square-set	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/the-yellow-classic-plaid-silk-scarf-pocket-square-set_onbody.png?v=1780233379	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/the-yellow-classic-plaid-silk-scarf-pocket-square-set_drape.png?v=1780233384,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/45-7.jpg?v=1719831267,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/45-5_3c594b92-bfb3-4292-a7b6-26e6e97196e6.jpg?v=1719831267,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/45-1_d5f764ab-d1f4-4d62-a699-3f22642c8c15.jpg?v=1719831267	in_stock	82.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
TH240008SC	The Yellow Classic Plaid Silk Scarf	The Yellow Classic Plaid Silk Scarf from Threaditionz is a men's silk scarf in yellow-and-black classic plaid check - bold heritage check. Ideal for smart-casual, parties and daytime events — the bold yellow & black design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Yellow & Black · Size: 8" x 56"	https://threaditionz.co.uk/product/the-yellow-classic-plaid-silk-scarf	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/the-yellow-classic-plaid-silk-scarf_onbody.png?v=1780233390	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/the-yellow-classic-plaid-silk-scarf_drape.png?v=1780233396,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/45-5.jpg?v=1719831272,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/45-1_470498f5-a273-4434-a48d-c899206f6dad.jpg?v=1719831272	in_stock	63.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Scarf	TH240008SC			
TH240019PS	The Yellow Classic Plaid Silk Pocket Square	The Yellow Classic Plaid Silk Pocket Square from Threaditionz is a men's silk pocket square in yellow-and-black classic plaid check - bold heritage check. Ideal for smart-casual, parties and daytime events — the bold yellow & black design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Yellow & Black · Size: 12" x 12"	https://threaditionz.co.uk/product/the-yellow-classic-plaid-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/45-1.jpg?v=1719831286	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/45-2.jpg?v=1719831286,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/45-3.jpg?v=1719831286,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/45-4.jpg?v=1719831286	in_stock	18.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240019PS			
the-maroon-classic-plaid-silk-scarf-pocket-square-set	The Maroon Classic Plaid Silk Scarf & Pocket Square Set	The Maroon Classic Plaid Silk Scarf & Pocket Square Set from Threaditionz is a men's silk scarf & pocket square gift set in maroon-and-black classic tartan plaid - cosy heritage check. Ideal for smart-casual, autumn/winter and festive looks — the bold maroon & black design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Maroon & Black · Size: Scarf 8" x 56" + pocket square 12" x 12"	https://threaditionz.co.uk/product/the-maroon-classic-plaid-silk-scarf-pocket-square-set	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/the-maroon-classic-plaid-silk-scarf-pocket-square-set_onbody.png?v=1780233402	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/the-maroon-classic-plaid-silk-scarf-pocket-square-set_drape.png?v=1780233407,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/44-7.jpg?v=1719831297,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/44-5_c8a920b4-325a-48c4-a92b-5cd468b49a96.jpg?v=1719831297,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/44-1_27a844d9-3501-4948-a3fb-ec113cca05ab.jpg?v=1719831297	in_stock	87.00 GBP	78.00 GBP	Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Pocket Square			no	
TH240009SC	The Maroon Classic Plaid Silk Scarf	The Maroon Classic Plaid Silk Scarf from Threaditionz is a men's silk scarf in maroon-and-black classic tartan plaid - cosy heritage check. Ideal for smart-casual, autumn/winter and festive looks — the bold maroon & black design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Maroon & Black · Size: 8" x 56"	https://threaditionz.co.uk/product/the-maroon-classic-plaid-silk-scarf	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/the-maroon-classic-plaid-silk-scarf_onbody.png?v=1780233414	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/the-maroon-classic-plaid-silk-scarf_drape.png?v=1780233420,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/44-5.jpg?v=1719831302,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/44-1_671c955e-fc5a-4a87-bca3-287bf72de0fe.jpg?v=1719831302	in_stock	63.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Scarves & Shawls	Scarf	TH240009SC			
TH240020PS	The Maroon Classic Plaid Silk Pocket Square	The Maroon Classic Plaid Silk Pocket Square from Threaditionz is a men's silk pocket square in maroon-and-black classic tartan plaid - cosy heritage check. Ideal for smart-casual, autumn/winter and festive looks — the bold maroon & black design works as a confident statement piece that lifts a plain suit. Material: 100% Silk · Colour: Maroon & Black · Size: 12" x 12"	https://threaditionz.co.uk/product/the-maroon-classic-plaid-silk-pocket-square	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/44-1.jpg?v=1719831309	https://cdn.shopify.com/s/files/1/0688/1745/3281/files/44-2.jpg?v=1719831309,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/44-3.jpg?v=1719831309,https://cdn.shopify.com/s/files/1/0688/1745/3281/files/44-4.jpg?v=1719831309	in_stock	17.00 GBP		Threaditionz	new	Apparel & Accessories > Clothing Accessories > Handkerchiefs	Pocket Square	TH240020PS			
